"","reg","site","connectance","web asymmetry","links per species","number of compartments","compartment diversity","cluster coefficient","nestedness","NODF","weighted nestedness","weighted NODF","interaction strength asymmetry","specialisation asymmetry","linkage density","weighted connectance","Fisher alpha","Shannon diversity","interaction evenness","Alatalo interaction evenness","H2","number.of.species.HL","number.of.species.LL","mean.number.of.shared.partners.HL","mean.number.of.shared.partners.LL","cluster.coefficient.HL","cluster.coefficient.LL","weighted.cluster.coefficient.HL","weighted.cluster.coefficient.LL","niche.overlap.HL","niche.overlap.LL","togetherness.HL","togetherness.LL","C.score.HL","C.score.LL","V.ratio.HL","V.ratio.LL","discrepancy.HL","discrepancy.LL","extinction.slope.HL","extinction.slope.LL","robustness.HL","robustness.LL","functional.complementarity.HL","functional.complementarity.LL","partner.diversity.HL","partner.diversity.LL","generality.HL","vulnerability.LL","consumer_degree","consumer_normalised.degree","resource_degree","resource_normalised.degree"
"435","neo","Estacao Ecologica do Panga",0.44,0,1.1,2,1.96013170420779,0.4,35.4714562741228,0,0.571581578007854,0,0,0.492291324256049,2.72727272727273,0.272727272727273,4294967301.5,2.39789527279837,0.744948051202489,1,0,5,5,1.2,0.7,0.44,0.44,NA,0,0.6,0.4,0.6,0.4,0.4,0.6,0.2,1.8,2,2,1.85255383024208,2.81525169580122,0.638907403765481,0.735407537489731,4.47213595499958,4.47213595499958,0.774240202181578,0.554517744447956,2.2,2.2,2,0.4,1,0.2
"436","neo","Estancia Guaycolec",0.583333333333333,0.142857142857143,1,2,1.81896851165317,0.666666666666667,48.688547332557,0,-0.653696498054474,0,0,0,2.28571428571429,0.326530612244898,536870961.21429,1.94591014905531,0.783091851446946,1,0,4,3,1,1,0.583333333333333,0.583333333333333,NA,0,0.5,0.333333333333333,0.5,0.333333333333333,0.5,0.666666666666667,0.333333333333333,1,1,1,2.72166054824082,2.18431258118834,0.722222222222222,0.66,3.46410161513775,4,0.519860385419959,0.732408192445406,1.75,2.33333333333333,2,0.666666666666667,3,0.75
"437","neo","Estancia Sombrero",0.342857142857143,-0.166666666666667,1,2,1.75476535060332,0.285714285714286,38.6193409507612,17.741935483871,0.106867364383104,0,0,0.365764676887844,2.58333333333333,0.215277777777778,1073741872.66667,2.484906649788,0.698920782666499,1,0,5,7,0.9,0.476190476190476,0.342857142857143,0.342857142857143,0,0,0.4,0.28843537414966,0.36,0.261904761904762,0.5125,0.619047619047619,0.533333333333333,1.26923076923077,5,4,1.46206189120302,2.68360501079729,0.591497224415031,0.725549852502391,6.22474487139159,6.34787123791434,0.831776616671934,0.354986664255429,2.4,1.71428571428571,2,0.285714285714286,1,0.2
"438","neo","Fazenda Cauaia",0.3,-0.25,1.125,1,NA,0.25,36.5930497777186,25.5555555555556,0.333207307223015,0,0,0.27251073258529,2.88888888888889,0.180555555555556,4294967305,2.89037175789616,0.705942480895523,1,0,6,10,0.8,0.488888888888889,0.3,0.3,0,0,0.312962962962963,0.27978835978836,0.2,0.205555555555556,0.597222222222222,0.605555555555556,0.727272727272727,0.813559322033898,9,7,1.74080744848136,3.57810304920106,0.628476175728067,0.779772913035417,9.38761347228169,9.90128966608148,1.02896435065032,0.456434819146784,3,1.8,2.5,0.25,1.5,0.25
"439","neo","Furna Feia",0.5,0,1,2,1.93781924087838,0.5,47.3818020372604,0,0.226804123711341,0,0,-1,2.25,0.28125,2147483652,2.07944154167984,0.75,1,0,4,4,0.666666666666667,1,0.5,0.5,0,NA,0.333333333333333,0.5,0.333333333333333,0.5,0.666666666666667,0.5,1,0,2,2,2.62162963866579,2.26030709093612,0.7225,0.673333333333333,4,4,0.549306144334055,0.693147180559945,2,2,2,0.5,2,0.5
"440","neo","Huascaran",1,0.2,1.2,1,NA,1,NA,0,NA,0,0,NA,2.5,0.5,1073741869.66667,1.79175946922805,1,1,0,3,2,2,3,1,1,NA,0,1,1,NA,NA,NA,NA,NA,NA,0,0,10.9891587558585,7.39997619935184,0.75,1,0,0,0.693147180559945,1.09861228866811,2,3,2,1,3,1
"441","neo","Iguazu",0.287878787878788,-0.294117647058824,1.11764705882353,1,NA,0.227272727272727,33.8835349367378,26.1904761904762,0.417552285140266,0,0,0.263516230330322,3.05263157894737,0.179566563467492,4294967305.5,2.94443897916644,0.702787976687142,1,0,6,11,0.8,0.490909090909091,0.287878787878788,0.287878787878788,0,0,0.308148148148148,0.301645021645022,0.192857142857143,0.218181818181818,0.600925925925926,0.586363636363636,1.08450704225352,0.823529411764706,9,7,1.59936491162821,3.18519976636723,0.609466868126566,0.757361831600997,9.77069778212553,9.91200360421697,1.05935127678265,0.414940744678894,3.16666666666667,1.72727272727273,2.5,0.227272727272727,1,0.166666666666667
"442","neo","Itabo",0.3,-0.25,1.125,1,NA,0.25,36.2798530496301,25.5555555555556,0.34360911068621,0,0,0.27251073258529,2.88888888888889,0.180555555555556,4294967305,2.89037175789616,0.705942480895523,1,0,6,10,0.8,0.488888888888889,0.3,0.3,0,0,0.312962962962963,0.27978835978836,0.2,0.205555555555556,0.597222222222222,0.605555555555556,0.727272727272727,0.813559322033898,9,7,1.68523902549002,3.0932646158798,0.618845236049586,0.755714598585033,9.38761347228169,9.90128966608148,1.02896435065032,0.456434819146784,3,1.8,2.5,0.25,1.5,0.25
"443","neo","Iwokrama",0.333333333333333,-0.294117647058824,1.29411764705882,1,NA,0.272727272727273,42.4953241390569,26.1904761904762,0.0587244715155857,0,0,0.459775033456371,3.27272727272727,0.192513368983957,4294967307,3.09104245335832,0.737779756014755,1,0,6,11,1.2,0.581818181818182,0.333333333333333,0.333333333333333,0.244897959183673,0.580645161290323,0.343333333333333,0.282077922077922,0.248888888888889,0.209090909090909,0.566222222222222,0.6,0.432432432432432,0.987179487179487,12,8,1.93158067137394,4.10887735804125,0.661639977631415,0.803523334912206,9.72740661031255,9.91869002140864,1.26888749659011,0.540967504780702,3.66666666666667,2,3,0.272727272727273,2,0.333333333333333
"444","neo","Jaguas",0.416666666666667,-0.2,1,2,1.64938488846612,0.333333333333333,25.3214035034041,38.0952380952381,0.346774526962777,0,0,0,2.8,0.28,2147483653,2.30258509299405,0.724526775162254,1,0,4,6,1,0.8,0.416666666666667,0.416666666666667,0,0,0.357142857142857,0.466666666666667,0.25,0.4,0.5,0.333333333333333,2,1.23076923076923,1,2,1.57241855521319,2.44205903266595,0.586111111111111,0.709703992423958,5.67444504618283,4.71126983722081,0.748933068388498,0.366204096222703,2.5,1.66666666666667,2,0.333333333333333,1,0.25
"445","neo","Karen Mogensen",0.5,-0.142857142857143,0.857142857142857,2,1.97962633005252,0.5,52.7659334726446,0,-0.541695865451997,0,0,1,1.83333333333333,0.261904761904762,1073741869.66667,1.79175946922805,0.72105705434887,1,0,3,4,0.666666666666667,0.5,0.5,0.5,NA,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.666666666666667,0,0.333333333333333,2,2,1.69224273722293,2.64005106547376,0.63,0.727777777777778,4,3.46410161513775,0.693147180559945,0.346573590279973,2,1.5,2,0.5,1.5,0.5
"446","neo","Kartabo",0.333333333333333,-0.294117647058824,1.29411764705882,1,NA,0.272727272727273,42.4259026539212,26.1904761904762,0.0392608990321568,0,0,0.459775033456371,3.27272727272727,0.192513368983957,4294967307,3.09104245335832,0.737779756014755,1,0,6,11,1.2,0.581818181818182,0.333333333333333,0.333333333333333,0.244897959183673,0.580645161290323,0.343333333333333,0.282077922077922,0.248888888888889,0.209090909090909,0.566222222222222,0.6,0.432432432432432,0.987179487179487,12,8,1.78787962523499,4.50882918232859,0.643098385478943,0.815975775201391,9.72740661031255,9.91869002140864,1.26888749659011,0.540967504780702,3.66666666666667,2,3,0.272727272727273,2,0.333333333333333
"447","neo","La Amistad",0.4,-0.0909090909090909,1.09090909090909,2,1.79670174162689,0.333333333333333,32.9766299046612,28,0.0253338789479558,0,0,0.333333333333333,2.83333333333333,0.257575757575758,1073741872.66667,2.484906649788,0.730597601652167,1,0,5,6,1.2,0.666666666666667,0.4,0.4,0,0,0.5,0.306666666666667,0.45,0.266666666666667,0.4,0.533333333333333,0.666666666666667,1.8,4,3,1.5707463119238,2.73731835024808,0.620407537489731,0.732265021694474,5.63895843376468,5.38233234744176,0.831776616671934,0.462098120373297,2.4,2,2,0.333333333333333,1,0.2
"448","neo","La Selva",0.375,-0.333333333333333,1,2,1.88988157484231,0.3125,34.2712391445631,23.5294117647059,0.418823493984974,0,0,0.285496803851998,2.75,0.229166666666667,1073741872.66667,2.484906649788,0.716992500144231,1,0,4,8,1,0.535714285714286,0.375,0.375,0,0,0.357142857142857,0.357142857142857,0.266666666666667,0.321428571428571,0.5,0.535714285714286,1,0.888888888888889,5,4,1.33459944790685,3.10510643145093,0.58125,0.753215688791247,6.59909286073272,4.82842712474619,1.02358614055553,0.274653072167027,3,1.5,2.5,0.3125,1,0.25
"449","neo","La Sepultura",0.666666666666667,-0.142857142857143,1.14285714285714,1,NA,0.5,0.785684839734977,66.6666666666667,1,0,0,NA,2.75,0.392857142857143,2147483652,2.07944154167984,0.836828836953389,1,0,3,4,2,1.33333333333333,0.666666666666667,0.666666666666667,0,0,0.777777777777778,0.666666666666667,0.333333333333333,0.166666666666667,0,0,2,2,0,0,2.35651481525468,4.14275096830552,0.6375,0.831111111111111,2.82842712474619,2.82842712474619,0.924196240746594,0.549306144334055,2.66666666666667,2,2,0.5,2,0.666666666666667
"450","neo","Lago Puelo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451","neo","Laguna Blanca",0.833333333333333,0.2,1,1,NA,1,0,75,NA,0,0,NA,2.2,0.44,2147483650.5,1.6094379124341,0.898244401703927,1,0,3,2,1.33333333333333,2,0.833333333333333,0.833333333333333,NA,0,0.777777777777778,0.8,NA,NA,NA,NA,1,1,0,0,4.38543410610554,2.55488055649225,0.75,0.85,2,2,0.462098120373297,0.895879734614027,1.66666666666667,2.5,2,1,2.5,0.833333333333333
"452","neo","Laguna de los Pozuelos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","neo","Laguna del Tigre",0.416666666666667,-0.2,1,2,1.96013170420779,0.416666666666667,40.2965711910604,19.047619047619,0.19500621398712,0,0,0.561813533784541,2.4,0.24,2147483653,2.30258509299405,0.724526775162254,1,0,4,6,1,0.533333333333333,0.416666666666667,0.416666666666667,0,0,0.433333333333333,0.333333333333333,0.37037037037037,0.311111111111111,0.5,0.6,0.222222222222222,0.941176470588235,3,3,1.6229858729643,3.12525564183382,0.611111111111111,0.763149211112105,5.61441713185517,5.12132034355964,0.895879734614027,0.366204096222703,2.5,1.66666666666667,2.5,0.416666666666667,1,0.25
"454","neo","Lanin",1,0.5,0.75,1,NA,1,NA,NA,NA,NA,NA,NA,2,0.5,536870956.16667,1.09861228866811,1,1,NA,3,1,1,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0,0,1.11914119131633,NA,0.75,NA,0,0,0,1.09861228866811,1,3,1,1,3,1
"455","neo","Lauca",0.5,0.333333333333333,0.666666666666667,2,2,0.5,63.7054178325934,0,NA,0,NA,NA,1.5,0.25,2147483650,1.38629436111989,0.666666666666667,1,NA,4,2,0.333333333333333,0,0.5,0.5,NA,NA,0.333333333333333,0,0.333333333333333,0,0.666666666666667,1,0,0,2,2,2.52608309534391,0.956135373519463,0.721666666666667,0.5,2.82842712474619,4,0,0.693147180559945,1,2,1,0.5,2,0.5
"456","neo","Los Alerces",1,0.5,0.75,1,NA,1,NA,NA,NA,NA,NA,NA,2,0.5,536870956.16667,1.09861228866811,1,1,NA,3,1,1,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0,0,1.11914119131633,NA,0.75,NA,0,0,0,1.09861228866811,1,3,1,1,3,1
"457","neo","Los Amigos",0.25974025974026,-0.222222222222222,1.11111111111111,2,1.5691925832142,0.181818181818182,35.8676805072995,21.7105263157895,0.0633953582737683,0,0,0.292708736197609,3,0.166666666666667,4294967306,2.99573227355399,0.689656184524855,1,0,7,11,0.714285714285714,0.454545454545455,0.25974025974026,0.25974025974026,0,0,0.257142857142857,0.238787878787879,0.16031746031746,0.153030303030303,0.655238095238095,0.654545454545455,1,1,12,7,1.67524948136426,2.77768041093571,0.621532439692205,0.735491374701627,10.9830096235155,10.4868984265438,0.95494453252399,0.441093660356329,2.85714285714286,1.81818181818182,2,0.181818181818182,1,0.142857142857143
"458","neo","Los Glaciares",1,0.5,0.75,1,NA,1,NA,NA,NA,NA,NA,NA,2,0.5,536870956.16667,1.09861228866811,1,1,NA,3,1,1,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0,0,1.11914119131633,NA,0.75,NA,0,0,0,1.09861228866811,1,3,1,1,3,1
"459","neo","Lower Arataye",0.271428571428571,-0.176470588235294,1.11764705882353,2,1.43650137573418,0.2,34.4551526973073,25,0.181679144627483,0,0,0.238835027917245,3.05263157894737,0.179566563467492,4294967305.5,2.94443897916644,0.693054554945464,1,0,7,10,0.714285714285714,0.533333333333333,0.271428571428571,0.271428571428571,0,0,0.257142857142857,0.26962962962963,0.163809523809524,0.175925925925926,0.655238095238095,0.6,1.28571428571429,1.04878048780488,9,6,1.66783763838831,2.63918003169869,0.627983146299766,0.718874955557321,10.524626265127,10.4657114443314,0.855923506729712,0.485203026391962,2.71428571428571,1.9,2,0.2,1.5,0.214285714285714
"460","neo","Madidi",0.296296296296296,-0.2,1.06666666666667,2,1.64938488846612,0.222222222222222,39.433375413499,20.5882352941176,0.10868844609775,0,0,0.330953793063397,2.6875,0.179166666666667,4294967304,2.77258872223978,0.69506137148576,1,0,6,9,0.733333333333333,0.444444444444444,0.296296296296296,0.296296296296296,0,0,0.3,0.247883597883598,0.2,0.180555555555556,0.625,0.659722222222222,0.551724137931034,0.895833333333333,9,5,1.65570761279439,3.02073289259014,0.623761165887645,0.753125652287058,8.56186217847897,8.91252076629047,0.924196240746594,0.430133445656432,2.66666666666667,1.77777777777778,2,0.222222222222222,1,0.166666666666667
"461","neo","Mamirauá",0.228571428571429,-0.176470588235294,0.941176470588235,2,1.59360581523684,0.2,26.6804076306453,22.7272727272727,0.392705343916076,0,0,0.0974653382565757,2.6875,0.158088235294118,4294967304,2.77258872223978,0.652604878734043,1,0,7,10,0.428571428571429,0.4,0.228571428571429,0.228571428571429,0,0,0.234769463340892,0.245925925925926,0.109126984126984,0.151851851851852,0.652380952380952,0.65,1.38461538461538,0.777777777777778,8,6,1.55220718131899,1.80978737273945,0.60741473783615,0.638755341434225,10.3722341263714,10.4868984265438,0.626003804953412,0.346573590279973,2.28571428571429,1.6,2,0.2,1,0.142857142857143
"462","neo","Manu",0.285714285714286,-0.176470588235294,1.17647058823529,2,1.43650137573418,0.2,37.4184019448455,23.7373737373737,0.231841755492429,0,0,0.164063697653474,3.1,0.182352941176471,4294967306,2.99573227355399,0.705127840065305,1,0,7,10,0.761904761904762,0.577777777777778,0.285714285714286,0.285714285714286,0,0,0.26734693877551,0.277037037037037,0.171428571428571,0.188888888888889,0.645714285714286,0.588888888888889,1.18181818181818,0.9375,9,8,1.88335979498328,2.55446162984297,0.647753867003936,0.717084244727413,10.5180342441425,10.5198383062513,0.913847093602307,0.554517744447956,2.85714285714286,2,2,0.2,2,0.285714285714286
"463","neo","Maraca",0.428571428571429,-0.166666666666667,1.25,1,NA,0.285714285714286,28.4814280594137,43.5483870967742,0.526111876020621,0,0,0.267006444917395,3.2,0.266666666666667,4294967303.5,2.70805020110221,0.761683569165869,1,0,5,7,1.4,0.904761904761905,0.428571428571429,0.428571428571429,0,0,0.515873015873016,0.434920634920635,0.42,0.26984126984127,0.4,0.476190476190476,1.25,1.46153846153846,4,3,1.96380975691973,3.62167845675007,0.659982801938864,0.78846160412833,6.52431941049354,6.28878148621393,1.01503476304677,0.594126154765667,3,2.14285714285714,2,0.285714285714286,2,0.4
"464","neo","Mata Atlantica",0.30952380952381,-0.0769230769230769,1,3,2.752008033188,0.285714285714286,41.3565042006962,0,0.382180913706335,0,0,0.315789473684211,2.69230769230769,0.207100591715976,4294967302.5,2.56494935746154,0.686242931936709,1,0,6,7,0.8,0.476190476190476,0.309523809523809,0.309523809523809,NA,0,0.4,0.333333333333333,0.4,0.226190476190476,0.6,0.666666666666667,0.707317073170732,1.55172413793103,3,3,1.56769999918431,2.57767780473817,0.614767873366958,0.720423668770143,6.54566158702188,5.88634951737267,0.693147180559945,0.396084103177112,2.16666666666667,1.85714285714286,2,0.285714285714286,1,0.166666666666667
"465","neo","Matao de Cosmopolis",0.311111111111111,-0.285714285714286,1,2,1.91890855059733,0.222222222222222,38.7726949732714,13.768115942029,0.457855213264269,0,0,0.344278449584223,2.64285714285714,0.188775510204082,4294967303,2.63905732961526,0.693273264101354,1,0,5,9,0.7,0.444444444444444,0.311111111111111,0.311111111111111,0,0,0.325,0.333333333333333,0.244444444444444,0.240740740740741,0.653333333333333,0.611111111111111,0.80952380952381,0.7,6,4,1.47859342417185,3.06720926002353,0.595632718256611,0.754443669738136,7.42943981548827,6.39881884346984,0.957498348556409,0.321152417544018,2.8,1.55555555555556,2,0.222222222222222,1,0.2
"466","neo","Maya",0.392857142857143,-0.272727272727273,1,2,1.92607022425223,0.357142857142857,35.2604250102355,22.2222222222222,0.300904198173099,0,0,0.367348951825755,2.54545454545454,0.231404958677686,4294967301.5,2.39789527279837,0.719612276340233,1,0,4,7,1,0.523809523809524,0.392857142857143,0.392857142857143,0,0,0.388888888888889,0.333333333333333,0.305555555555556,0.301587301587302,0.5,0.571428571428571,0.523809523809524,0.909090909090909,5,4,1.4234437040807,3.35899984921636,0.598095238095238,0.768266765462948,6.15947173974921,4.94558441227157,0.967800252726973,0.313889225333746,2.75,1.57142857142857,2.5,0.357142857142857,1,0.25
"467","neo","Mburucuya",0.5,-0.2,0.6,2,1.96013170420779,0.5,44.7284557384349,0,NA,0,NA,NA,1.33333333333333,0.266666666666667,536870956.16667,1.09861228866811,0.613147192765458,1,NA,2,3,0,0.333333333333333,0.5,0.5,NA,NA,0,0.333333333333333,0,0.333333333333333,1,0.666666666666667,0.333333333333333,0,1,2,1.05187466505815,1.63134438311766,0.513333333333333,0.61125,3.46410161513775,2.82842712474619,0.346573590279973,0,1.5,1,1.5,0.5,1,0.5
"468","neo","MCSE Reserves",0.238095238095238,-0.125,0.9375,2,1.45756926498109,0.111111111111111,25.4106992409198,26.3157894736842,0.36189974976809,0,0,0.0384437061316668,2.73333333333333,0.170833333333333,4294967303.5,2.70805020110221,0.653623495237093,1,0,7,9,0.428571428571429,0.472222222222222,0.238095238095238,0.238095238095238,0,0,0.234769463340892,0.27962962962963,0.10952380952381,0.175925925925926,0.652380952380952,0.590277777777778,1.63888888888889,0.837209302325581,7,5,1.50674313675232,1.96624378572319,0.598688545998437,0.659450186618056,9.87930470725066,10.4657114443314,0.526982779159134,0.385081766977747,2.14285714285714,1.66666666666667,1,0.111111111111111,1,0.142857142857143
"469","neo","Mestre Alvaro",0.392857142857143,-0.272727272727273,1,2,1.99174121480513,0.285714285714286,32.3586755059769,0,0.649802350569072,0,0,0.463016658690258,2.72727272727273,0.247933884297521,4294967301.5,2.39789527279837,0.719612276340233,1,0,4,7,1,0.619047619047619,0.392857142857143,0.392857142857143,NA,0,0.5,0.523809523809524,0.5,0.523809523809524,0.5,0.476190476190476,1.28571428571429,1,2,2,1.38934291875308,2.93111917993942,0.58952380952381,0.748658195256668,5.29150262212918,4,0.922219863528484,0.313889225333746,2.75,1.57142857142857,2,0.285714285714286,1,0.25
"470","neo","Montes Azules",0.392857142857143,-0.272727272727273,1,2,1.79670174162689,0.285714285714286,33.0467927779086,29.6296296296296,0.118739119047252,0,0,0.274434540750035,2.72727272727273,0.247933884297521,4294967301.5,2.39789527279837,0.719612276340233,1,0,4,7,1,0.619047619047619,0.392857142857143,0.392857142857143,0,0,0.357142857142857,0.380952380952381,0.3,0.333333333333333,0.5,0.476190476190476,1.28571428571429,1,4,3,1.57791240637245,2.84206385096785,0.624761904761905,0.734918257345317,6.16255168161194,4.71126983722081,0.922219863528484,0.313889225333746,2.75,1.57142857142857,2,0.285714285714286,1,0.25
"471","neo","Morombi",0.3,-0.25,1.125,1,NA,0.25,36.7649634484103,25.5555555555556,0.357851055018089,0,0,0.27251073258529,2.88888888888889,0.180555555555556,4294967305,2.89037175789616,0.705942480895523,1,0,6,10,0.8,0.488888888888889,0.3,0.3,0,0,0.312962962962963,0.27978835978836,0.2,0.205555555555556,0.597222222222222,0.605555555555556,0.727272727272727,0.813559322033898,9,7,1.66527992647309,3.24389532137244,0.629203301849657,0.762229590096032,9.38761347228169,9.90128966608148,1.02896435065032,0.456434819146784,3,1.8,2.5,0.25,1.5,0.25
"472","neo","Nacunan",0.5,0.142857142857143,0.857142857142857,2,1.81896851165317,0.5,28.3846854918439,33.3333333333333,-0.217329036877909,0,0,0,2,0.285714285714286,1073741869.66667,1.79175946922805,0.72105705434887,1,0,4,3,0.666666666666667,0.666666666666667,0.5,0.5,NA,0,0.388888888888889,0.266666666666667,0.333333333333333,0.222222222222222,0.5,0.666666666666667,0.4,0.75,2,1,2.39234906220664,1.76958185433604,0.687777777777778,0.6375,4.25221011834057,4.73205080756888,0.346573590279973,0.597253156409352,1.5,2,1.5,0.5,2,0.5
"473","neo","Nahuel Huapi",0.833333333333333,0.2,1,1,NA,1,0,75,NA,0,0,NA,2.2,0.44,2147483650.5,1.6094379124341,0.898244401703927,1,0,3,2,1.33333333333333,2,0.833333333333333,0.833333333333333,NA,0,0.777777777777778,0.8,NA,NA,NA,NA,1,1,0,0,4.38543410610554,2.4444022895078,0.75,0.82,2,2,0.462098120373297,0.895879734614027,1.66666666666667,2.5,2,1,2.5,0.833333333333333
"474","neo","Noel Kempff Mercado",0.229166666666667,-0.2,1.1,2,1.38414548846169,0.166666666666667,32.3182664901949,20.0354609929078,0.377330093744774,0,0,0.22528736918611,3.13636363636364,0.156818181818182,4294967307,3.09104245335832,0.677214428806378,1,0,8,12,0.678571428571429,0.424242424242424,0.229166666666667,0.229166666666667,0,0,0.284126984126984,0.249398749398749,0.178571428571429,0.148484848484848,0.656746031746032,0.656060606060606,1.20689655172414,1.26881720430108,10,8,1.48275747366137,2.86787552594527,0.600692053193668,0.730931026828578,11.4884685200739,11.8837306198664,0.88115685515698,0.422931151269486,2.75,1.83333333333333,2,0.166666666666667,1,0.125
"475","neo","Noroeste",1,0.2,1.2,1,NA,1,NA,0,NA,0,0,NA,2.5,0.5,1073741869.66667,1.79175946922805,1,1,0,3,2,2,3,1,1,NA,0,1,1,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.75,1,0,0,0.693147180559945,1.09861228866811,2,3,2,1,3,1
"476","neo","North Palizada",0.375,-0.333333333333333,1,2,1.88988157484231,0.3125,34.2712391445631,23.5294117647059,0.406820032886143,0,0,0.285496803851998,2.75,0.229166666666667,1073741872.66667,2.484906649788,0.716992500144231,1,0,4,8,1,0.535714285714286,0.375,0.375,0,0,0.357142857142857,0.357142857142857,0.266666666666667,0.321428571428571,0.5,0.535714285714286,1,0.888888888888889,5,4,1.33084862601396,3.09487210035054,0.572083333333333,0.752667715340381,6.59909286073272,4.82842712474619,1.02358614055553,0.274653072167027,3,1.5,2.5,0.3125,1,0.25
"477","neo","Otamendi",0.5,0,0.5,2,2,0.5,37.6960193003619,0,NA,0,NA,NA,1,0.25,268435505.000009,0.693147180559945,0.5,1,NA,2,2,0,0,0.5,0.5,NA,NA,0,0,0,0,1,1,0,0,1,1,0.994637848585455,0.973929822249675,0.5,0.5,2.82842712474619,2.82842712474619,0,0,1,1,1,0.5,1,0.5
"478","neo","Otishi",0.472222222222222,0,1.41666666666667,1,NA,0.333333333333333,19.3642973656985,43.3333333333333,0.699829069331147,0,0,0.337694592713913,3.64705882352941,0.303921568627451,4294967304.5,2.83321334405622,0.790623237302285,1,0,6,6,1.53333333333333,1.46666666666667,0.472222222222222,0.472222222222222,0,0,0.577777777777778,0.558730158730159,0.4,0.358333333333333,0.4,0.4,1.97435897435897,2.17073170731707,2,2,2.74415532357291,2.97874825503249,0.729449423575619,0.750213305398056,5.96811878506867,5.35410196624968,0.943826746689324,0.883052894424673,2.83333333333333,2.83333333333333,2,0.333333333333333,2,0.333333333333333
"479","neo","Palo Verde",0.416666666666667,-0.2,1,2,1.84202277503731,0.333333333333333,34.2881304532743,28.5714285714286,-0.0121030658288703,0,0,0.333333333333333,2.5,0.25,2147483653,2.30258509299405,0.724526775162254,1,0,4,6,1,0.6,0.416666666666667,0.416666666666667,0,0,0.388888888888889,0.333333333333333,0.333333333333333,0.288888888888889,0.5,0.533333333333333,0.666666666666667,1,4,2,1.56337260796151,2.69450789107312,0.596666666666667,0.727232135485938,5.71387339089521,4.82842712474619,0.866433975699932,0.366204096222703,2.5,1.66666666666667,2,0.333333333333333,1,0.25
"480","neo","Pantanal",0.30952380952381,-0.0769230769230769,1,1,NA,0.142857142857143,18.4136641769113,40.2777777777778,0.819753765313292,0,0,0.0226948617850747,3.15384615384615,0.242603550295858,4294967302.5,2.56494935746154,0.686242931936709,1,0,6,7,0.8,0.761904761904762,0.30952380952381,0.309523809523809,0,0,0.536296296296296,0.487528344671202,0.266666666666667,0.333333333333333,0.333333333333333,0.380952380952381,2.46341463414634,1.95652173913044,2,2,1.68560943214786,1.57262036016153,0.621301016440937,0.599414522676355,6.54566158702188,6.85539653187356,0.499288712258999,0.427961753364856,2.16666666666667,1.85714285714286,1,0.142857142857143,1,0.166666666666667
"481","neo","Paracou",0.271428571428571,-0.176470588235294,1.11764705882353,2,1.43650137573418,0.2,36.0215309581807,25,0.163480722116294,0,0,0.238835027917245,3.05263157894737,0.179566563467492,4294967305.5,2.94443897916644,0.693054554945464,1,0,7,10,0.714285714285714,0.533333333333333,0.271428571428571,0.271428571428571,0,0,0.257142857142857,0.26962962962963,0.163809523809524,0.175925925925926,0.655238095238095,0.6,1.28571428571429,1.04878048780488,9,6,1.65646732879109,2.49693653261375,0.622117631929406,0.708902227316466,10.524626265127,10.4657114443314,0.855923506729712,0.485203026391962,2.71428571428571,1.9,2,0.2,1.5,0.214285714285714
"482","neo","Payamino",0.25,-0.25,0.9375,2,1.62024531238264,0.25,39.9559349045882,18.8888888888889,0.196310454509409,0,0,0.287971807710976,2.46666666666667,0.154166666666667,4294967303.5,2.70805020110221,0.661412384802437,1,0,6,10,0.4,0.355555555555556,0.25,0.25,0,0,0.172380952380952,0.221481481481481,0.0916666666666667,0.145679012345679,0.716666666666667,0.692592592592593,0.904761904761905,0.436893203883495,8,6,1.32858397891244,2.21655638544274,0.573657358821281,0.684170278665523,10.38678021913,10.0038249197335,0.760724698577973,0.317805383034795,2.5,1.5,2.5,0.25,1,0.166666666666667
"483","neo","Perito Moreno",1,0.5,0.75,1,NA,1,NA,NA,NA,NA,NA,NA,2,0.5,536870956.16667,1.09861228866811,1,1,NA,3,1,1,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0,0,1.11914119131633,NA,0.75,NA,0,0,0,1.09861228866811,1,3,1,1,3,1
